molecule_chembl_id,canonical_smiles,median_ec50_nM,min_ec50_nM,max_ec50_nM,median_pEC50,bioactivity_class,molecule_pref_name,max_phase,molecule_type,structure_type,metadata_canonical_smiles,standard_inchi_key,full_mwt,alogp,psa,hba,hbd,rtb,aromatic_rings,cx_logp
CHEMBL1378222,CC1=NNC(=O)C1Cc1ccc(F)cc1,14200.0,14200.0,14200.0,4.847711655616943,inactive,,,Small molecule,MOL,CC1=NNC(=O)C1Cc1ccc(F)cc1,CMQRGDDLJYEVDF-UHFFFAOYSA-N,206.22,1.49,41.46,2.0,1.0,2.0,1.0,
CHEMBL1437683,O=[N+]([O-])c1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)nc1,14200.0,14200.0,14200.0,4.847711655616943,inactive,,,Small molecule,MOL,O=[N+]([O-])c1ccc(S(=O)(=O)c2cccc(C(F)(F)F)c2)nc1,HIIFGFBAURJFDP-UHFFFAOYSA-N,332.26,2.84,90.17,5.0,0.0,3.0,2.0,
CHEMBL390559,Cc1nn(-c2ccccc2)c(Cl)c1/C=C1\SC(=S)N(CCCCCC(=O)O)C1=O,14200.0,14200.0,14200.0,4.847711655616943,inactive,,,Small molecule,MOL,Cc1nn(-c2ccccc2)c(Cl)c1/C=C1\SC(=S)N(CCCCCC(=O)O)C1=O,VIZMVONYWAFVSZ-VBKFSLOCSA-N,449.99,4.68,75.43,6.0,1.0,8.0,2.0,
CHEMBL1376516,CCOC(=O)C1=C(c2ccccc2)N=C(N)NC1c1ccc(OCc2ccc(Cl)cc2)c(OC)c1,14300.0,14300.0,14300.0,4.844663962534939,inactive,,,Small molecule,MOL,CCOC(=O)C1=C(c2ccccc2)N=C(N)NC1c1ccc(OCc2ccc(Cl)cc2)c(OC)c1,BWYRPRZTCGCYPG-UHFFFAOYSA-N,491.98,4.86,95.17,7.0,2.0,8.0,3.0,
CHEMBL1586425,CNC(=O)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,14300.0,14300.0,14300.0,4.844663962534939,inactive,,,Small molecule,MOL,CNC(=O)c1nnsc1S(=O)(=O)c1ccc(Cl)cc1,ZYGDLTRTPNBGLN-UHFFFAOYSA-N,317.78,1.38,89.02,6.0,1.0,3.0,2.0,
CHEMBL1444373,CC(C)CS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=O)N=C2S1,14400.0,14400.0,14400.0,4.841637507904751,inactive,,,Small molecule,MOL,CC(C)CS(=O)(=O)C1=NN2C(=N)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=O)N=C2S1,XHJQMCVZDCXPEX-JJJWLNEWSA-N,486.53,3.15,142.46,9.0,1.0,5.0,2.0,
CHEMBL1454910,O=[N+]([O-])c1ccc(O)c2ncccc12,14400.0,14400.0,14400.0,4.841637507904751,inactive,NITROXOLINE,4.0,Small molecule,MOL,O=[N+]([O-])c1ccc(O)c2ncccc12,RJIWZDNTCBHXAL-UHFFFAOYSA-N,190.16,1.85,76.26,4.0,1.0,1.0,2.0,
CHEMBL1483809,CN1c2ccccc2C(C)(C)C12C=Nc1c(ccc3ccccc13)O2,14400.0,14400.0,14400.0,4.841637507904751,inactive,,,Small molecule,MOL,CN1c2ccccc2C(C)(C)C12C=Nc1c(ccc3ccccc13)O2,CQTRKDFIQFOAQV-UHFFFAOYSA-N,328.42,5.06,24.83,3.0,0.0,0.0,3.0,
CHEMBL1535665,CCOC(=O)C1CCN(S(=O)(=O)c2c(Cl)ccc3nonc23)CC1,14400.0,14400.0,14400.0,4.841637507904751,inactive,,,Small molecule,MOL,CCOC(=O)C1CCN(S(=O)(=O)c2c(Cl)ccc3nonc23)CC1,IVRFIEILCVIPFK-UHFFFAOYSA-N,373.82,1.84,102.60,7.0,0.0,4.0,2.0,
CHEMBL1709281,COc1cc(C2(c3ccc(O)c(OC)c3)C(=O)Nc3c(C)cc(Br)cc32)ccc1O,14400.0,14400.0,14400.0,4.841637507904751,inactive,,,Small molecule,MOL,COc1cc(C2(c3ccc(O)c(OC)c3)C(=O)Nc3c(C)cc(Br)cc32)ccc1O,RSVKRCYNKVEOOV-UHFFFAOYSA-N,470.32,4.47,88.02,5.0,3.0,4.0,3.0,
CHEMBL3189879,COc1nc(N/N=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)nc(N2CCOCC2)n1,14400.0,14400.0,14400.0,4.841637507904751,inactive,,,Small molecule,MOL,COc1nc(N/N=C/c2ccc(-c3ccccc3[N+](=O)[O-])o2)nc(N2CCOCC2)n1,PIQGWKMAZBGVPA-UDWIEESQSA-N,425.41,2.33,141.04,11.0,1.0,7.0,3.0,
CHEMBL3193366,CO/C(O)=C1/C(C)=NC(=S)NC1c1ccc(OC(=O)c2ccco2)cc1,14400.0,14400.0,14400.0,4.841637507904751,inactive,,,Small molecule,MOL,CO/C(O)=C1/C(C)=NC(=S)NC1c1ccc(OC(=O)c2ccco2)cc1,YYIBAMLKEKEKTB-VKAVYKQESA-N,372.40,3.30,93.29,6.0,2.0,4.0,2.0,
CHEMBL1375966,CC(=O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,14500.0,14500.0,14500.0,4.838631997765025,inactive,,,Small molecule,MOL,CC(=O)c1ccc(Sc2nnnn2-c2ccccc2)c([N+](=O)[O-])c1,PDGFQSQBTILYNQ-UHFFFAOYSA-N,341.35,2.92,103.81,8.0,0.0,5.0,3.0,
CHEMBL1400469,CCN(CC)S(=O)(=O)c1cc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)ccc1C,14500.0,14500.0,14500.0,4.838631997765025,inactive,,,Small molecule,MOL,CCN(CC)S(=O)(=O)c1cc(NC(=O)Cn2ncc(Cl)c(Cl)c2=O)ccc1C,GTDVORMDEDMSEB-UHFFFAOYSA-N,447.34,2.53,101.37,6.0,1.0,7.0,2.0,
CHEMBL1483112,CCCSc1nnc(Sc2nnnn2-c2ccccc2)s1,14500.0,14500.0,14500.0,4.838631997765025,inactive,,,Small molecule,MOL,CCCSc1nnc(Sc2nnnn2-c2ccccc2)s1,WHUUOISPINJTGK-UHFFFAOYSA-N,336.47,3.17,69.38,9.0,0.0,6.0,3.0,
CHEMBL1580129,CC1(C)CC(CCNC(=O)CCl)(c2ccccc2)CCO1,14500.0,14500.0,14500.0,4.838631997765025,inactive,,,Small molecule,MOL,CC1(C)CC(CCNC(=O)CCl)(c2ccccc2)CCO1,VGXDOXJYAHWVLW-UHFFFAOYSA-N,309.84,3.26,38.33,2.0,1.0,5.0,1.0,
CHEMBL1709150,CS(=O)(=O)c1nc([N+](=O)[O-])nn1CCCc1ccccc1,14500.0,14500.0,14500.0,4.838631997765025,inactive,,,Small molecule,MOL,CS(=O)(=O)c1nc([N+](=O)[O-])nn1CCCc1ccccc1,MOIKHYXSJHNKQJ-UHFFFAOYSA-N,310.33,1.22,107.99,7.0,0.0,6.0,2.0,
CHEMBL3198685,CCOC(=O)N/N=C\c1ccc(OC(=O)c2ccco2)cc1,14500.0,14500.0,14500.0,4.838631997765025,inactive,,,Small molecule,MOL,CCOC(=O)N/N=C\c1ccc(OC(=O)c2ccco2)cc1,ADQBRROTEVSXRT-YBEGLDIGSA-N,302.29,2.58,90.13,6.0,1.0,5.0,2.0,
CHEMBL1345722,CCCc1nc(SCC(=O)N2CCc3ccccc3C2)c2ccccc2n1,14600.0,14600.0,14600.0,4.835647144215563,inactive,,,Small molecule,MOL,CCCc1nc(SCC(=O)N2CCc3ccccc3C2)c2ccccc2n1,FIIBZXMENRGGGM-UHFFFAOYSA-N,377.51,4.26,46.09,4.0,0.0,5.0,3.0,
CHEMBL1969760,COc1cccc(/N=C2\C(Cl)=C(O)OC2OC(=O)c2ccco2)c1,14600.0,14600.0,14600.0,4.835647144215563,inactive,,,Small molecule,MOL,COc1cccc(/N=C2\C(Cl)=C(O)OC2OC(=O)c2ccco2)c1,GCONEJHPAIZNKG-QGOAFFKASA-N,349.73,3.54,90.49,7.0,1.0,4.0,2.0,
CHEMBL1600855,CCCCCCCCCCCCCCCC[N+](C)(C)C.O.[OH-],14700.0,14700.0,14700.0,4.8326826652518236,inactive,,,Small molecule,MOL,CCCCCCCCCCCCCCCC[N+](C)(C)C.O.[OH-],ANXUKQKSRDADEM-UHFFFAOYSA-M,319.57,6.17,0.00,0.0,0.0,15.0,0.0,
CHEMBL3199015,CC1=NC2(O)c3ccccc3C(=O)C2(O)/C1=C(/O)OC(C)C,14700.0,14700.0,14700.0,4.8326826652518236,inactive,,,Small molecule,MOL,CC1=NC2(O)c3ccccc3C(=O)C2(O)/C1=C(/O)OC(C)C,SRHWFLZFMIMNFP-OWBHPGMISA-N,303.31,1.43,99.35,6.0,3.0,2.0,1.0,
CHEMBL1428683,O=C(Oc1ccccc1N1C(=O)CCC1=O)c1ccco1,14800.0,14800.0,14800.0,4.8297382846050425,inactive,,,Small molecule,MOL,O=C(Oc1ccccc1N1C(=O)CCC1=O)c1ccco1,MVPCAZWJUWECLZ-UHFFFAOYSA-N,285.25,2.15,76.82,5.0,0.0,3.0,2.0,
CHEMBL1588306,CCCc1c(O)oc2nnc(C)c-2c1C,14800.0,14800.0,14800.0,4.8297382846050425,inactive,,,Small molecule,MOL,CCCc1c(O)oc2nnc(C)c-2c1C,VHEAMOSNUXAWFI-UHFFFAOYSA-N,206.24,2.45,59.15,4.0,1.0,2.0,0.0,
CHEMBL1367745,CCN(CC)S(=O)(=O)c1ccc(NN=C(C#N)C#N)cc1,15000.0,15000.0,15000.0,4.823908740944319,inactive,,,Small molecule,MOL,CCN(CC)S(=O)(=O)c1ccc(NN=C(C#N)C#N)cc1,LVEFECNYMPBHFS-UHFFFAOYSA-N,305.36,1.53,109.35,6.0,1.0,6.0,1.0,
CHEMBL1969046,Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)c(C)c1,15000.0,15000.0,15000.0,4.823908740944319,inactive,,,Small molecule,MOL,Cc1ccc(S(=O)(=O)/N=C2\C=C(Nc3cccc(C(=O)O)c3)C(=O)c3ccccc32)c(C)c1,RUWHEBZPTCVEMQ-SZXQPVLSSA-N,460.51,4.37,112.90,5.0,2.0,5.0,3.0,
CHEMBL3194842,CN1C(=O)/C(=N\OC(=O)c2cccc3ccccc23)c2ccccc21,15000.0,15000.0,15000.0,4.823908740944319,inactive,,,Small molecule,MOL,CN1C(=O)/C(=N\OC(=O)c2cccc3ccccc23)c2ccccc21,DPJBCKVTUQFNDM-UZYVYHOESA-N,330.34,3.38,58.97,4.0,0.0,2.0,3.0,
CHEMBL1310967,COC(=O)c1ccccc1S(=O)(=O)N1CCC(NC(=O)c2ccccc2)CC1,15100.0,15100.0,15100.0,4.82102305270683,inactive,,,Small molecule,MOL,COC(=O)c1ccccc1S(=O)(=O)N1CCC(NC(=O)c2ccccc2)CC1,FKSJBFMUNWPNHI-UHFFFAOYSA-N,402.47,2.06,92.78,5.0,1.0,5.0,2.0,
CHEMBL1320429,O=C(CCCN1C(=O)/C(=C\c2ccccc2)SC1=S)Nc1ccc(O)cc1C(=O)O,15100.0,15100.0,15100.0,4.82102305270683,inactive,,,Small molecule,MOL,O=C(CCCN1C(=O)/C(=C\c2ccccc2)SC1=S)Nc1ccc(O)cc1C(=O)O,QAWMLOXTYFEGIH-GZTJUZNOSA-N,442.52,3.71,106.94,6.0,3.0,7.0,2.0,
CHEMBL1327390,CCOc1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3ccccc3C(=O)O)C2=O)cc1,15100.0,15100.0,15100.0,4.82102305270683,inactive,,,Small molecule,MOL,CCOc1ccc(/C=C2\SC(=S)N(CCC(=O)Nc3ccccc3C(=O)O)C2=O)cc1,FQGAOUZLMHHXJR-AQTBWJFISA-N,456.55,4.01,95.94,6.0,2.0,8.0,2.0,
CHEMBL1499567,CCOC(=O)CSCC(=O)N1N=C(c2cccs2)CC1c1ccc(F)cc1,15100.0,15100.0,15100.0,4.82102305270683,inactive,,,Small molecule,MOL,CCOC(=O)CSCC(=O)N1N=C(c2cccs2)CC1c1ccc(F)cc1,QKXJTTNMONNDDR-UHFFFAOYSA-N,406.50,3.86,58.97,6.0,0.0,7.0,2.0,
CHEMBL1519280,O=C(Oc1cccc(-n2cnnn2)c1)c1ccco1,15100.0,15100.0,15100.0,4.82102305270683,inactive,,,Small molecule,MOL,O=C(Oc1cccc(-n2cnnn2)c1)c1ccco1,UPEYSALMABSIQR-UHFFFAOYSA-N,256.22,1.47,83.04,7.0,0.0,3.0,3.0,
CHEMBL3191989,O=C(CCl)/N=c1\sccn1Cc1ccc(Cl)cc1Cl,15100.0,15100.0,15100.0,4.82102305270683,inactive,,,Small molecule,MOL,O=C(CCl)/N=c1\sccn1Cc1ccc(Cl)cc1Cl,OYYOBWASUAPCJB-VBKFSLOCSA-N,335.64,3.57,34.36,3.0,0.0,3.0,2.0,
CHEMBL1077990,COC(=O)c1sc(-c2cccs2)cc1NC(=O)/C=C/C(=O)O,15200.0,15200.0,15200.0,4.818156412055227,inactive,,,Small molecule,MOL,COC(=O)c1sc(-c2cccs2)cc1NC(=O)/C=C/C(=O)O,GJODSFZNKNHKML-SNAWJCMRSA-N,337.38,2.84,92.70,6.0,2.0,5.0,2.0,
CHEMBL1377610,COC(=O)c1ccccc1OC(=O)c1ccc(Br)o1,15200.0,15200.0,15200.0,4.818156412055227,inactive,,,Small molecule,MOL,COC(=O)c1ccccc1OC(=O)c1ccc(Br)o1,AAHXLOOJBWXTBU-UHFFFAOYSA-N,325.11,3.05,65.74,5.0,0.0,3.0,2.0,
CHEMBL1443497,CCOC(=O)CSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCN(C)C3,15200.0,15200.0,15200.0,4.818156412055227,inactive,,,Small molecule,MOL,CCOC(=O)CSc1nc2sc3c(c2c(=O)n1C1CCCCC1)CCN(C)C3,LSXHCIYVCOFHIK-UHFFFAOYSA-N,421.59,3.61,64.43,8.0,0.0,5.0,2.0,
CHEMBL1465186,CCCCN(C(=O)c1cccc2c(=O)c(C)c(-c3ccccc3)oc12)c1ccccc1,15200.0,15200.0,15200.0,4.818156412055227,inactive,,,Small molecule,MOL,CCCCN(C(=O)c1cccc2c(=O)c(C)c(-c3ccccc3)oc12)c1ccccc1,OFZLQFHESVJEDF-UHFFFAOYSA-N,411.50,6.22,50.52,3.0,0.0,6.0,4.0,
CHEMBL1532323,O=C(CCN1C(=O)/C(=C\c2ccccc2F)SC1=S)Nc1ccc(C(=O)O)c(O)c1,15200.0,15200.0,15200.0,4.818156412055227,inactive,,,Small molecule,MOL,O=C(CCN1C(=O)/C(=C\c2ccccc2F)SC1=S)Nc1ccc(C(=O)O)c(O)c1,CHEVQYCFCFZEPC-CXUHLZMHSA-N,446.48,3.46,106.94,6.0,3.0,6.0,2.0,
CHEMBL1360539,O=C1c2ccccc2C(=O)c2c1oc(C(F)(F)F)c2C(=O)c1ccccc1,15300.0,15300.0,15300.0,4.815308569182402,inactive,,,Small molecule,MOL,O=C1c2ccccc2C(=O)c2c1oc(C(F)(F)F)c2C(=O)c1ccccc1,ULQVKUHBMBQQPE-UHFFFAOYSA-N,370.28,4.30,64.35,4.0,0.0,2.0,3.0,
CHEMBL1415423,O=C(Oc1ccc(-c2nnco2)cc1)c1ccco1,15300.0,15300.0,15300.0,4.815308569182402,inactive,,,Small molecule,MOL,O=C(Oc1ccc(-c2nnco2)cc1)c1ccco1,OMQJLFZBYKPLOB-UHFFFAOYSA-N,256.22,2.55,78.36,6.0,0.0,3.0,3.0,
CHEMBL1432432,Cn1c(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)nc2c([N+](=O)[O-])cccc21.[I-],15300.0,15300.0,15300.0,4.815308569182402,inactive,,,Small molecule,MOL,Cn1c(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)nc2c([N+](=O)[O-])cccc21.[I-],YHJVFKFRYUBFCS-UHFFFAOYSA-M,610.46,6.76,64.84,4.0,0.0,5.0,6.0,
CHEMBL1527616,O=C(CCl)NCc1c(Cl)cccc1-n1cccc1,15300.0,15300.0,15300.0,4.815308569182402,inactive,,,Small molecule,MOL,O=C(CCl)NCc1c(Cl)cccc1-n1cccc1,LWBCMDZSFPGJCQ-UHFFFAOYSA-N,283.16,2.99,34.03,2.0,1.0,4.0,2.0,
CHEMBL1382518,COc1cccc(/C=C/C(=O)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)c1,15400.0,15400.0,15400.0,4.812479279163537,inactive,,,Small molecule,MOL,COc1cccc(/C=C/C(=O)c2ccc(NS(=O)(=O)c3ccc(C)cc3)cc2)c1,DEICHIKPKMWEFD-OVCLIPMQSA-N,407.49,4.70,72.47,4.0,1.0,7.0,3.0,
CHEMBL1529781,O=C(CCCN1C(=O)/C(=C/c2ccccc2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,15400.0,15400.0,15400.0,4.812479279163537,inactive,,,Small molecule,MOL,O=C(CCCN1C(=O)/C(=C/c2ccccc2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,OSZBSJXLNJYIRY-BOPFTXTBSA-N,442.52,3.71,106.94,6.0,3.0,7.0,2.0,
CHEMBL1578056,O=C1CCN(N=Nc2cccc(Cl)c2)N1,15400.0,15400.0,15400.0,4.812479279163537,inactive,,,Small molecule,MOL,O=C1CCN(N=Nc2cccc(Cl)c2)N1,VSZYPZVSQQFQIS-UHFFFAOYSA-N,224.65,2.08,57.06,3.0,1.0,2.0,1.0,
CHEMBL1352439,NS(=O)(=O)c1ccc(NN=C2C(=O)NC(=S)NC2=O)cc1,15500.0,15500.0,15500.0,4.809668301829708,inactive,,,Small molecule,MOL,NS(=O)(=O)c1ccc(NN=C2C(=O)NC(=S)NC2=O)cc1,XXLGKDILJVNSRY-UHFFFAOYSA-N,327.35,-1.37,142.75,7.0,4.0,3.0,1.0,
CHEMBL1794130,Cl.Nc1cccc2c(O)cccc12,15500.0,15500.0,15500.0,4.809668301829708,inactive,,,Small molecule,MOL,Cl.Nc1cccc2c(O)cccc12,LEPLYMVBUQERLB-UHFFFAOYSA-N,195.65,2.13,46.25,2.0,2.0,0.0,2.0,
CHEMBL505618,CC(Nc1c[nH]c(=O)[nH]c1=O)c1ccccc1,15500.0,15500.0,15500.0,4.809668301829708,inactive,,,Small molecule,MOL,CC(Nc1c[nH]c(=O)[nH]c1=O)c1ccccc1,PVIKSBZFUSEAMF-UHFFFAOYSA-N,231.25,1.24,77.75,3.0,3.0,3.0,2.0,
CHEMBL1480243,COc1ccc(NC(=O)/C(C#N)=C/c2ncc([N+](=O)[O-])n2C)c(OC)c1,15600.0,15600.0,15600.0,4.806875401645539,inactive,,,Small molecule,MOL,COc1ccc(NC(=O)/C(C#N)=C/c2ncc([N+](=O)[O-])n2C)c(OC)c1,OCRAOIFRWAJVHZ-UXBLZVDNSA-N,357.33,1.89,132.31,8.0,1.0,6.0,2.0,
CHEMBL1520615,CCCCS/C(=C(/C#N)C(N)=O)c1cc2c([nH]1)CCCC2,15600.0,15600.0,15600.0,4.806875401645539,inactive,,,Small molecule,MOL,CCCCS/C(=C(/C#N)C(N)=O)c1cc2c([nH]1)CCCC2,FQOLJHJIJJBTRH-QINSGFPZSA-N,303.43,3.15,82.67,3.0,2.0,6.0,1.0,
CHEMBL1361173,Cc1ccc(NC2=C(N3CCOCC3)C(=O)c3ccccc3C2=O)cc1,15700.0,15700.0,15700.0,4.804100347590766,inactive,,,Small molecule,MOL,Cc1ccc(NC2=C(N3CCOCC3)C(=O)c3ccccc3C2=O)cc1,UBKOWVOSSLUPDI-UHFFFAOYSA-N,348.40,3.03,58.64,5.0,1.0,3.0,2.0,
CHEMBL1365552,Cn1c2ccccc2c2cc(C(=O)NNC(=O)CCl)sc21,15700.0,15700.0,15700.0,4.804100347590766,inactive,,,Small molecule,MOL,Cn1c2ccccc2c2cc(C(=O)NNC(=O)CCl)sc21,SHWQDJGDSANPNM-UHFFFAOYSA-N,321.79,2.39,63.13,4.0,2.0,2.0,3.0,
CHEMBL1484933,CC(=O)C(Sc1ncnc2c1nnn2-c1ccc(F)cc1)C(=O)N(C)C,15700.0,15700.0,15700.0,4.804100347590766,inactive,,,Small molecule,MOL,CC(=O)C(Sc1ncnc2c1nnn2-c1ccc(F)cc1)C(=O)N(C)C,FSIFJWLEOJOTCN-UHFFFAOYSA-N,374.40,1.49,93.87,8.0,0.0,5.0,3.0,
CHEMBL1485945,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)c1cccc(Cl)c1,15800.0,15800.0,15800.0,4.801342913045577,inactive,,,Small molecule,MOL,Cn1cnc([N+](=O)[O-])c1S(=O)(=O)c1cccc(Cl)c1,NWJGYGRBWMPRPV-UHFFFAOYSA-N,301.71,1.81,95.10,6.0,0.0,3.0,2.0,
CHEMBL1376540,Cc1ccc(C(=O)NC2(O)C(=O)c3ccccc3C2=O)cc1C,15900.0,15900.0,15900.0,4.798602875679548,inactive,,,Small molecule,MOL,Cc1ccc(C(=O)NC2(O)C(=O)c3ccccc3C2=O)cc1C,TVSOMCJVQKDEQZ-UHFFFAOYSA-N,309.32,1.80,83.47,4.0,2.0,2.0,2.0,
CHEMBL1391921,Cc1ccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C)s3)n2)cc1,16000.0,16000.0,16000.0,4.795880017344075,inactive,,,Small molecule,MOL,Cc1ccc(CS(=O)(=O)c2ncc(Cl)c(C(=O)Nc3nnc(C)s3)n2)cc1,JZLBGHHKZPKFMU-UHFFFAOYSA-N,423.91,2.82,114.80,8.0,1.0,5.0,3.0,
CHEMBL1413839,Cc1ccc(-n2nc(C)c(NC(=O)CCl)c2C)cc1C,16000.0,16000.0,16000.0,4.795880017344075,inactive,,,Small molecule,MOL,Cc1ccc(-n2nc(C)c(NC(=O)CCl)c2C)cc1C,YPCVIYNVTHOFDS-UHFFFAOYSA-N,291.78,3.28,46.92,3.0,1.0,3.0,2.0,
CHEMBL1600541,CS(=O)(=O)C1=NSC2=NC(=O)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=N)N21,16000.0,16000.0,16000.0,4.795880017344075,inactive,,,Small molecule,MOL,CS(=O)(=O)C1=NSC2=NC(=O)/C(=C\c3ccc(OC(=O)c4ccco4)cc3)C(=N)N21,IVEROEIWNQTDKR-GODSMQODSA-N,444.45,2.12,142.46,9.0,1.0,3.0,2.0,
CHEMBL1995641,O=C(N/N=C/c1coc2ccc(Cl)cc2c1=O)c1ccc(O)cc1,16100.0,16100.0,16100.0,4.79317412396815,inactive,,,Small molecule,MOL,O=C(N/N=C/c1coc2ccc(Cl)cc2c1=O)c1ccc(O)cc1,WOVDIZKRMKBTGE-UFWORHAWSA-N,342.74,2.92,91.90,5.0,2.0,3.0,3.0,
CHEMBL465226,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,16100.0,16100.0,16100.0,4.79317412396815,inactive,GEDUNIN,,Small molecule,MOL,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@@]3(C)[C@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@@]21C,YJXDGWUNRYLINJ-BHAPSIHVSA-N,482.57,4.56,95.34,7.0,0.0,2.0,1.0,
CHEMBL1468055,Cc1noc2ncnc(Sc3ccc(Br)cc3)c12,16200.0,16200.0,16200.0,4.790484985457369,inactive,,,Small molecule,MOL,Cc1noc2ncnc(Sc3ccc(Br)cc3)c12,ARAJFNNRUIILLN-UHFFFAOYSA-N,322.19,3.84,51.81,5.0,0.0,2.0,3.0,
CHEMBL1557816,COc1cc(/C=C/c2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])ccc1O,16200.0,16200.0,16200.0,4.790484985457369,inactive,,,Small molecule,MOL,COc1cc(/C=C/c2sc3ccccc3[n+]2CCCS(=O)(=O)[O-])ccc1O,UJJHEUVQCGDQCV-UHFFFAOYSA-N,405.50,3.01,90.54,6.0,1.0,7.0,3.0,
CHEMBL1590615,CCOC(=O)N1C(=O)[C@@](c2ccc(Cl)cc2)(C(C)C)N1C(=O)OCC,16200.0,16200.0,16200.0,4.790484985457369,inactive,,,Small molecule,MOL,CCOC(=O)N1C(=O)[C@@](c2ccc(Cl)cc2)(C(C)C)N1C(=O)OCC,DCJJAVZZIGQNSD-KRWDZBQOSA-N,368.82,3.56,76.15,5.0,0.0,4.0,1.0,
CHEMBL3191597,CC(C)(C)OC(=O)N/N=C\c1ccc(OC(=O)c2ccco2)cc1,16200.0,16200.0,16200.0,4.790484985457369,inactive,,,Small molecule,MOL,CC(C)(C)OC(=O)N/N=C\c1ccc(OC(=O)c2ccco2)cc1,SHBIXMBNSNZCFJ-WQRHYEAKSA-N,330.34,3.36,90.13,6.0,1.0,4.0,2.0,
CHEMBL1551808,O=C(O)CCCN1C(=O)/C(=C\C(Cl)=C\c2ccccc2)SC1=S,16300.0,16300.0,16300.0,4.787812395596042,inactive,,,Small molecule,MOL,O=C(O)CCCN1C(=O)/C(=C\C(Cl)=C\c2ccccc2)SC1=S,MCHHFMHMHNSGHH-TVRQEHKRSA-N,367.88,3.88,57.61,4.0,1.0,6.0,1.0,
CHEMBL1326933,COc1ccc(S(=O)(=O)c2cnc3ccccc3n2)cc1,16400.0,16400.0,16400.0,4.785156151952302,inactive,,,Small molecule,MOL,COc1ccc(S(=O)(=O)c2cnc3ccccc3n2)cc1,RGXQURWAQNHJPC-UHFFFAOYSA-N,300.34,2.47,69.15,5.0,0.0,3.0,3.0,
CHEMBL1330054,O=C(Oc1ccc(N(C(=O)c2ccncc2)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1ccncc1,16400.0,16400.0,16400.0,4.785156151952302,inactive,,,Small molecule,MOL,O=C(Oc1ccc(N(C(=O)c2ccncc2)S(=O)(=O)c2ccc(Cl)cc2)cc1)c1ccncc1,YMXPHIUXSVRXNM-UHFFFAOYSA-N,493.93,4.38,106.53,7.0,0.0,6.0,4.0,
CHEMBL1501990,O=C(NC1(O)C(=O)c2ccccc2C1=O)c1ccccc1,16400.0,16400.0,16400.0,4.785156151952302,inactive,,,Small molecule,MOL,O=C(NC1(O)C(=O)c2ccccc2C1=O)c1ccccc1,FICSYWUBABJDHB-UHFFFAOYSA-N,281.27,1.18,83.47,4.0,2.0,2.0,2.0,
CHEMBL1308358,CCOC(=O)c1nnc(-c2cccs2)nc1Oc1ccc(Cl)cc1,16500.0,16500.0,16500.0,4.782516055786093,inactive,,,Small molecule,MOL,CCOC(=O)c1nnc(-c2cccs2)nc1Oc1ccc(Cl)cc1,YBXAQSUCNHMZIA-UHFFFAOYSA-N,361.81,4.22,74.20,7.0,0.0,5.0,3.0,
CHEMBL1387436,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc2c(c1)OCO2,16500.0,16500.0,16500.0,4.782516055786093,inactive,,,Small molecule,MOL,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccc2c(c1)OCO2,BQBORCXDKZDXKB-UHFFFAOYSA-N,293.26,2.03,103.59,7.0,1.0,3.0,2.0,
CHEMBL1500823,O=C(CSc1ncnc2c1nnn2Cc1ccccc1F)NCC1CCCO1,16500.0,16500.0,16500.0,4.782516055786093,inactive,,,Small molecule,MOL,O=C(CSc1ncnc2c1nnn2Cc1ccccc1F)NCC1CCCO1,OYJNAFVQOGQRGP-UHFFFAOYSA-N,402.46,1.80,94.82,8.0,1.0,7.0,3.0,
