activity_id,assay_chembl_id,assay_description,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,standard_value_nM,pEC50,activity_label,normalized_smiles
6776767,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccc(O)cc3)C2=O)cc1,CHEMBL1201862,CHEMBL1409900,4.11,=,=,EC50,nM,78100.0,CHEMBL1741171,EC50,uM,78.1,78100.0,4.1073489661227,weak_or_moderate,COc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccc(O)cc3)C2=O)cc1
6776768,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1[nH]n(-c2ccccc2)c(=O)c1/C=N\NC(=O)C1COc2ccccc2O1,CHEMBL1201862,CHEMBL3145304,4.76,=,=,EC50,nM,17500.0,CHEMBL1741171,EC50,uM,17.5,17500.0,4.756961951313706,weak_or_moderate,Cc1[nH]n(-c2ccccc2)c(=O)c1/C=N\NC(=O)C1COc2ccccc2O1
6776769,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1N=NC2=C1c1c3ccccc3c(O)n1CC2,CHEMBL1201862,CHEMBL1532588,5.12,=,=,EC50,nM,7630.0,CHEMBL1741171,EC50,uM,7.63,7630.0,5.117475462045119,weak_or_moderate,O=C1N=NC2=C1c1c3ccccc3c(O)n1CC2
6776770,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(CCl)c1c[nH]c(/C=N/Nc2ccc(F)cc2)c1,CHEMBL1201862,CHEMBL1992432,6.72,=,=,EC50,nM,191.0,CHEMBL1741171,EC50,uM,0.191,191.0,6.718966632752272,potent,O=C(CCl)c1c[nH]c(/C=N/Nc2ccc(F)cc2)c1
6776771,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCc1n[nH]c2c1C(c1ccc(O)c(OC)c1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1510262,5.09,=,=,EC50,nM,8180.0,CHEMBL1741171,EC50,uM,8.18,8180.0,5.087246696328677,weak_or_moderate,CCCc1n[nH]c2c1C(c1ccc(O)c(OC)c1)C(C#N)=C(N)O2
6776772,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O,CHEMBL1201862,CHEMBL3145223,6.0,=,=,EC50,nM,1010.0,CHEMBL1741171,EC50,uM,1.01,1010.0,5.995678626217357,weak_or_moderate,Cc1[nH]n(-c2ccccc2)c(=O)c1C(c1ccc(O)c([N+](=O)[O-])c1)c1c(C)[nH]n(-c2ccccc2)c1=O
6776773,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CN(CCO)c1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-],CHEMBL1201862,CHEMBL1567159,6.31,=,=,EC50,nM,490.0,CHEMBL1741171,EC50,uM,0.49,490.0,6.309803919971486,potent,CN(CCO)c1cc(Sc2nc3ccccc3s2)c2nonc2c1[N+](=O)[O-]
6776774,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Nc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1,CHEMBL1201862,CHEMBL504911,4.26,=,=,EC50,nM,55400.0,CHEMBL1741171,EC50,uM,55.4,55400.0,4.2564902352715706,weak_or_moderate,Nc1nc(-c2ccco2)nn1C(=O)c1ccc(Cl)cc1
6776775,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(/C=C2/C(=O)N(Cc3ccccc3)N=C2C)cc1,CHEMBL1201862,CHEMBL1352444,5.72,=,=,EC50,nM,1910.0,CHEMBL1741171,EC50,uM,1.91,1910.0,5.718966632752272,weak_or_moderate,COc1ccc(/C=C2/C(=O)N(Cc3ccccc3)N=C2C)cc1
6776777,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C[C@@H]1CC=C[C@H]2[C@H]1C(=O)N(Cc1ccccc1)[C@H]2c1ccc(C(F)(F)F)cc1,CHEMBL1201862,CHEMBL1415002,4.06,=,=,EC50,nM,87000.0,CHEMBL1741171,EC50,uM,87.0,87000.0,4.060480747381382,weak_or_moderate,C[C@@H]1CC=C[C@H]2[C@H]1C(=O)N(Cc1ccccc1)[C@H]2c1ccc(C(F)(F)F)cc1
6776778,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1cc(/C=N\NC(=O)OC(C)(C)C)ccc1OC(=O)c1ccco1,CHEMBL1201862,CHEMBL3194773,4.7,=,=,EC50,nM,19800.0,CHEMBL1741171,EC50,uM,19.8,19800.0,4.703334809738469,weak_or_moderate,CCOc1cc(/C=N\NC(=O)OC(C)(C)C)ccc1OC(=O)c1ccco1
6776779,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1NS(=O)(=O)c1cccs1,CHEMBL1201862,CHEMBL1994973,,=,=,EC50,nM,125100.0,CHEMBL1741171,EC50,uM,125.1,125100.0,3.90274269030658,weak_or_moderate,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccccc1NS(=O)(=O)c1cccs1
6776780,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C/C(CC(=O)Nc1ccccn1)=N\NC(=O)Cc1cccc2ccccc12,CHEMBL1201862,CHEMBL3207693,5.56,=,=,EC50,nM,2730.0,CHEMBL1741171,EC50,uM,2.73,2730.0,5.563837352959244,weak_or_moderate,C/C(CC(=O)Nc1ccccn1)=N\NC(=O)Cc1cccc2ccccc12
6776781,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccccc1NC(=O)C(=Cc1ccc(C(=O)O)cc1)C(=O)Nc1ccccc1C,CHEMBL1201862,CHEMBL1525358,5.29,=,=,EC50,nM,5080.0,CHEMBL1741171,EC50,uM,5.08,5080.0,5.29413628771608,weak_or_moderate,Cc1ccccc1NC(=O)C(=Cc1ccc(C(=O)O)cc1)C(=O)Nc1ccccc1C
6776782,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1ccc(CNC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1,CHEMBL1201862,CHEMBL1402332,5.39,=,=,EC50,nM,4070.0,CHEMBL1741171,EC50,uM,4.07,4070.0,5.39040559077478,weak_or_moderate,COc1ccc(CNC(=O)c2nc(S(=O)(=O)Cc3ccccc3)ncc2Cl)cc1
6776783,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1cccc(CSC(Nc2ccc(F)cc2)=C(C#N)C#N)c1,CHEMBL1201862,CHEMBL1471088,4.96,=,=,EC50,nM,10900.0,CHEMBL1741171,EC50,uM,10.9,10900.0,4.962573502059376,weak_or_moderate,Cc1cccc(CSC(Nc2ccc(F)cc2)=C(C#N)C#N)c1
6776784,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1n[nH]c2c1C(c1cccs1)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1510362,5.32,=,=,EC50,nM,4740.0,CHEMBL1741171,EC50,uM,4.74,4740.0,5.324221658325914,weak_or_moderate,Cc1n[nH]c2c1C(c1cccs1)C(C#N)=C(N)O2
6776785,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(Nc1nc(C(F)(F)F)n[nH]1)c1cccs1,CHEMBL1201862,CHEMBL1471012,5.01,=,=,EC50,nM,9840.0,CHEMBL1741171,EC50,uM,9.84,9840.0,5.007004901568658,weak_or_moderate,O=C(Nc1nc(C(F)(F)F)n[nH]1)c1cccs1
6776786,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1,CHEMBL1201862,CHEMBL1304902,6.48,=,=,EC50,nM,329.0,CHEMBL1741171,EC50,uM,0.329,329.0,6.482804102050025,potent,COc1cccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)c1
6776787,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOC(=O)CSc1nnc(NCC(=O)OC(C)C)c(O)n1,CHEMBL1201862,CHEMBL1327965,5.03,=,=,EC50,nM,9440.0,CHEMBL1741171,EC50,uM,9.44,9440.0,5.025028005701931,weak_or_moderate,CCOC(=O)CSc1nnc(NCC(=O)OC(C)C)c(O)n1
6776788,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(CCCN1C(=O)/C(=C/c2ccccc2)SC1=S)Nc1ccc(C(=O)O)c(O)c1,CHEMBL1201862,CHEMBL1529781,4.81,=,=,EC50,nM,15400.0,CHEMBL1741171,EC50,uM,15.4,15400.0,4.812479279163537,weak_or_moderate,O=C(CCCN1C(=O)/C(=C/c2ccccc2)SC1=S)Nc1ccc(C(=O)O)c(O)c1
6776789,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(N(C)C)cc2)cc1,CHEMBL1201862,CHEMBL312032,5.29,=,=,EC50,nM,5180.0,CHEMBL1741171,EC50,uM,5.18,5180.0,5.285670240254767,weak_or_moderate,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccc(N(C)C)cc2)cc1
6776792,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Br)c1OC,CHEMBL1201862,CHEMBL1502781,6.64,=,=,EC50,nM,231.0,CHEMBL1741171,EC50,uM,0.231,231.0,6.636388020107855,potent,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)cc(Br)c1OC
6776793,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCc1c(O)oc2nnc(C)c-2c1C,CHEMBL1201862,CHEMBL1588306,4.83,=,=,EC50,nM,14800.0,CHEMBL1741171,EC50,uM,14.8,14800.0,4.8297382846050425,weak_or_moderate,CCCc1c(O)oc2nnc(C)c-2c1C
6776794,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1n[nH]c2c1C(c1ccsc1C)C(C#N)=C(N)O2,CHEMBL1201862,CHEMBL1541821,5.42,=,=,EC50,nM,3770.0,CHEMBL1741171,EC50,uM,3.77,3770.0,5.423658649794207,weak_or_moderate,Cc1n[nH]c2c1C(c1ccsc1C)C(C#N)=C(N)O2
6776795,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COC(=O)c1ccc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)cc1,CHEMBL1201862,CHEMBL1510339,6.64,=,=,EC50,nM,228.0,CHEMBL1741171,EC50,uM,0.228,228.0,6.642065152999546,potent,COC(=O)c1ccc(NC(=O)c2nc(S(=O)(=O)Cc3cccc(C)c3)ncc2Cl)cc1
6776797,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",N#CC(C#N)=NNc1ccc(-n2ccc(C(F)(F)F)n2)cc1,CHEMBL1201862,CHEMBL1384771,5.53,=,=,EC50,nM,2980.0,CHEMBL1741171,EC50,uM,2.98,2980.0,5.525783735923745,weak_or_moderate,N#CC(C#N)=NNc1ccc(-n2ccc(C(F)(F)F)n2)cc1
6776798,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-],CHEMBL1201862,CHEMBL1352586,6.18,=,=,EC50,nM,657.0,CHEMBL1741171,EC50,uM,0.657,657.0,6.18243463044022,potent,CCCC(=O)OCCNc1cc(Sc2nc3ccccc3[nH]2)c2nonc2c1[N+](=O)[O-]
6776800,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(-c2cc(O)[nH]n2)c(C)c1,CHEMBL1201862,CHEMBL1374083,6.3,=,=,EC50,nM,502.0,CHEMBL1741171,EC50,uM,0.502,502.0,6.29929628285498,potent,Cc1ccc(-c2cc(O)[nH]n2)c(C)c1
6776801,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OCc1ccc([N+](=O)[O-])cc1,CHEMBL1201862,CHEMBL1559655,6.8,=,=,EC50,nM,159.0,CHEMBL1741171,EC50,uM,0.159,159.0,6.798602875679549,potent,CCOc1cc(C(c2c(C)n[nH]c2O)c2c(C)n[nH]c2O)ccc1OCc1ccc([N+](=O)[O-])cc1
6776802,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1C(Cl)=C(N2CCCCC2)C(=O)N1c1ccccc1Cl,CHEMBL1201862,CHEMBL1392532,5.61,=,=,EC50,nM,2450.0,CHEMBL1741171,EC50,uM,2.45,2450.0,5.610833915635467,weak_or_moderate,O=C1C(Cl)=C(N2CCCCC2)C(=O)N1c1ccccc1Cl
6776803,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cccnc2)c([N+](=O)[O-])c1,CHEMBL1201862,CHEMBL1520740,5.04,=,=,EC50,nM,9210.0,CHEMBL1741171,EC50,uM,9.21,9210.0,5.03574036980315,weak_or_moderate,O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cccnc2)c([N+](=O)[O-])c1
6776804,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Fc1ccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)cc1,CHEMBL1201862,CHEMBL1588173,6.18,=,=,EC50,nM,660.0,CHEMBL1741171,EC50,uM,0.66,660.0,6.180456064458131,potent,Fc1ccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)cc1
6776805,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1,CHEMBL1201862,CHEMBL60718,6.15,=,=,EC50,nM,712.0,CHEMBL1741171,EC50,uM,0.712,712.0,6.147520006363143,potent,Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)CCl)cc1
6776806,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COc1cc(/C=N/NC(=O)CC2(C)OCCCO2)ccc1OCc1ccccc1,CHEMBL1201862,CHEMBL3197333,6.09,=,=,EC50,nM,810.0,CHEMBL1741171,EC50,uM,0.81,810.0,6.091514981121351,potent,COc1cc(/C=N/NC(=O)CC2(C)OCCCO2)ccc1OCc1ccccc1
6776807,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",COC(CN(C(=O)CCl)C(C(=O)NC1CCCC(C)C1C)c1ccc(C)cc1)OC,CHEMBL1201862,CHEMBL1525505,5.68,=,=,EC50,nM,2110.0,CHEMBL1741171,EC50,uM,2.11,2110.0,5.675717544702307,weak_or_moderate,COC(CN(C(=O)CCl)C(C(=O)NC1CCCC(C)C1C)c1ccc(C)cc1)OC
6776810,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)COc1cccc(C)c1,CHEMBL1201862,CHEMBL3211571,5.81,=,=,EC50,nM,1540.0,CHEMBL1741171,EC50,uM,1.54,1540.0,5.8124792791635365,weak_or_moderate,C/C(CC(=O)Nc1cc(C)ccn1)=N\NC(=O)COc1cccc(C)c1
6776811,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCOc1c(Br)cc(/C=C2\C(=O)N(CCC#N)N=C2C)cc1OC,CHEMBL1201862,CHEMBL1402954,5.75,=,=,EC50,nM,1800.0,CHEMBL1741171,EC50,uM,1.8,1800.0,5.7447274948966935,weak_or_moderate,CCOc1c(Br)cc(/C=C2\C(=O)N(CCC#N)N=C2C)cc1OC
6776812,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CCCCS/C(=C(/C#N)C(N)=O)c1cc2c([nH]1)CCCC2,CHEMBL1201862,CHEMBL1520615,4.81,=,=,EC50,nM,15600.0,CHEMBL1741171,EC50,uM,15.6,15600.0,4.806875401645539,weak_or_moderate,CCCCS/C(=C(/C#N)C(N)=O)c1cc2c([nH]1)CCCC2
6776814,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1(CC(=O)N/N=C/c2ccc(OCc3ccc(Cl)cc3Cl)cc2)OCCCO1,CHEMBL1201862,CHEMBL3198175,4.96,=,=,EC50,nM,11100.0,CHEMBL1741171,EC50,uM,11.1,11100.0,4.954677021213342,weak_or_moderate,CC1(CC(=O)N/N=C/c2ccc(OCc3ccc(Cl)cc3Cl)cc2)OCCCO1
6776815,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(Cl)cc3Cl)c2)SC1=S,CHEMBL1201862,CHEMBL1305092,4.96,=,=,EC50,nM,11100.0,CHEMBL1741171,EC50,uM,11.1,11100.0,4.954677021213342,weak_or_moderate,O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccc(Cl)cc3Cl)c2)SC1=S
6776816,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",CC1(C)N=C(SCC(=O)Nc2ccc(Cl)cc2)C(c2ccc(Cl)cc2)=N1,CHEMBL1201862,CHEMBL1463563,5.33,=,=,EC50,nM,4700.0,CHEMBL1741171,EC50,uM,4.7,4700.0,5.327902142064282,weak_or_moderate,CC1(C)N=C(SCC(=O)Nc2ccc(Cl)cc2)C(c2ccc(Cl)cc2)=N1
6776817,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C1C(O)=C/C(=N\c2ccccc2O)c2ccccc21,CHEMBL1201862,CHEMBL1996376,4.91,=,=,EC50,nM,12300.0,CHEMBL1741171,EC50,uM,12.3,12300.0,4.910094888560602,weak_or_moderate,O=C1C(O)=C/C(=N\c2ccccc2O)c2ccccc21
6776819,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",O=C(Nc1ccccc1)c1nnsc1[S+]([O-])c1ccc(Cl)cc1,CHEMBL1201862,CHEMBL1424562,5.23,=,=,EC50,nM,5920.0,CHEMBL1741171,EC50,uM,5.92,5920.0,5.22767829327708,weak_or_moderate,O=C(Nc1ccccc1)c1nnsc1[S+]([O-])c1ccc(Cl)cc1
6776820,CHEMBL1794426,"PUBCHEM_BIOASSAY: Fluorescence Cell-Free Homogeneous Dose Retest to Identify Inhibitors of RecA-Intein Splicing Activity. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID2097, AID2223, AID489010, AID492950]",Cc1cc(C(=O)c2ccc(Cl)cc2)c(NC(=O)CCl)s1,CHEMBL1201862,CHEMBL1463564,6.32,=,=,EC50,nM,481.0,CHEMBL1741171,EC50,uM,0.481,481.0,6.317854923626168,potent,Cc1cc(C(=O)c2ccc(Cl)cc2)c(NC(=O)CCl)s1
